LinkID,RoadName,RoadCategory,SpeedBand,MinimumSpeed,MaximumSpeed,Location,start_latitude,start_longitude,end_latitude,end_longitude
103001114,KITCHENER ROAD,D,2,10,19,1.3105239615560678 103.85656144683719 1.3092864620940106 103.85782331164867,1.3105239615560678,103.85656144683719,1.3092864620940106,103.85782331164867
103001115,KITCHENER ROAD,D,2,10,19,1.3092864620940106 103.85782331164867 1.3105239615560678 103.85656144683719,1.3092864620940106,103.85782331164867,1.3105239615560678,103.85656144683719
103001116,OLD AIRPORT ROAD,F,4,30,39,1.3065538078292014 103.88324038023666 1.305298120233709 103.8830242190826,1.3065538078292014,103.88324038023666,1.305298120233709,103.8830242190826
103001120,UPPER WELD ROAD,D,2,10,19,1.3059928888694998 103.85425391832095 1.305277654723263 103.85522047922288,1.3059928888694998,103.85425391832095,1.305277654723263,103.85522047922288
103001124,TANGLIN ROAD,F,4,30,39,1.3052748735326998 103.82352616140828 1.3055888686305448 103.82343904606199,1.3052748735326998,103.82352616140828,1.3055888686305448,103.82343904606199
103001128,NAPIER ROAD,F,4,30,39,1.3053978073470158 103.82220600682551 1.3052748735326998 103.82352616140828,1.3053978073470158,103.82220600682551,1.3052748735326998,103.82352616140828
103001134,BISHAN ROAD,C,3,20,29,1.3508288520103235 103.84777910458106 1.3522028690601513 103.84808674500522,1.3508288520103235,103.84777910458106,1.3522028690601513,103.84808674500522
103001135,BISHAN ROAD,C,4,30,39,1.3522028690601513 103.84808674500522 1.3508288520103235 103.84777910458106,1.3522028690601513,103.84808674500522,1.3508288520103235,103.84777910458106
103001138,KALLANG AVENUE,D,8,70,999,1.3121234483919337 103.86683186105031 1.3114124898343449 103.86824892611672,1.3121234483919337,103.86683186105031,1.3114124898343449,103.86824892611672
103001139,KALLANG AVENUE,D,2,10,19,1.3114124898343449 103.86824892611672 1.3121234483919337 103.86683186105031,1.3114124898343449,103.86824892611672,1.3121234483919337,103.86683186105031
103001142,KALLANG AVENUE,D,8,70,999,1.3114124898343449 103.86824892611672 1.3104938696843227 103.86714226096593,1.3114124898343449,103.86824892611672,1.3104938696843227,103.86714226096593
103001143,KALLANG AVENUE,D,2,10,19,1.3104938696843227 103.86714226096593 1.3114124898343449 103.86824892611672,1.3104938696843227,103.86714226096593,1.3114124898343449,103.86824892611672
103001146,BISHAN ROAD,C,4,30,39,1.3570406703029732 103.85029407367034 1.3580342639922915 103.85088952430387,1.3570406703029732,103.85029407367034,1.3580342639922915,103.85088952430387
103001147,BISHAN ROAD,C,5,40,49,1.3580342639922915 103.85088952430387 1.3570406703029732 103.85029407367034,1.3580342639922915,103.85088952430387,1.3570406703029732,103.85029407367034
103001150,BISHAN ROAD,C,4,30,39,1.3580342639922915 103.85088952430387 1.3590278665630788 103.8514849754271,1.3580342639922915,103.85088952430387,1.3590278665630788,103.8514849754271
103001151,BISHAN ROAD,C,5,40,49,1.3590278665630788 103.8514849754271 1.3580342639922915 103.85088952430387,1.3590278665630788,103.8514849754271,1.3580342639922915,103.85088952430387
103001154,BEDOK RESERVOIR ROAD,C,4,30,39,1.3378617043922947 103.93242761921088 1.3378966589737933 103.93262667800124,1.3378617043922947,103.93242761921088,1.3378966589737933,103.93262667800124
103001155,BEDOK RESERVOIR ROAD,C,4,30,39,1.3378966589737933 103.93262667800124 1.3378617043922947 103.93242761921088,1.3378966589737933,103.93262667800124,1.3378617043922947,103.93242761921088
103001158,BEDOK SOUTH ROAD,C,5,40,49,1.3231419719897588 103.92735082418997 1.3227290456435956 103.927430968462,1.3231419719897588,103.92735082418997,1.3227290456435956,103.927430968462
103001159,BEDOK SOUTH ROAD,C,3,20,29,1.3227290456435956 103.927430968462 1.3231419719897588 103.92735082418997,1.3227290456435956,103.927430968462,1.3231419719897588,103.92735082418997
103001162,BISHAN ROAD,C,4,30,39,1.3590278665630788 103.8514849754271 1.3594359952743287 103.85172955927906,1.3590278665630788,103.8514849754271,1.3594359952743287,103.85172955927906
103001163,BISHAN ROAD,C,5,40,49,1.3594359952743287 103.85172955927906 1.3590278665630788 103.8514849754271,1.3594359952743287,103.85172955927906,1.3590278665630788,103.8514849754271
103001166,BISHAN ROAD,C,4,30,39,1.3594359952743287 103.85172955927906 1.359624970370861 103.85184280704898,1.3594359952743287,103.85172955927906,1.359624970370861,103.85184280704898
103001167,BISHAN ROAD,C,4,30,39,1.359624970370861 103.85184280704898 1.3594359952743287 103.85172955927906,1.359624970370861,103.85184280704898,1.3594359952743287,103.85172955927906
103001170,BEDOK SOUTH ROAD,C,5,40,49,1.3184325030791815 103.92983778059923 1.3184072069631432 103.93009678674385,1.3184325030791815,103.92983778059923,1.3184072069631432,103.93009678674385
103001171,BEDOK SOUTH ROAD,C,4,30,39,1.3184072069631432 103.93009678674385 1.3184325030791815 103.92983778059923,1.3184072069631432,103.93009678674385,1.3184325030791815,103.92983778059923
103001174,BISHAN ROAD,C,4,30,39,1.3481248602480003 103.84716987236547 1.3467011842705927 103.84688060830581,1.3481248602480003,103.84716987236547,1.3467011842705927,103.84688060830581
103001175,BISHAN ROAD,C,5,40,49,1.3467011842705927 103.84688060830581 1.3481248602480003 103.84716987236547,1.3467011842705927,103.84688060830581,1.3481248602480003,103.84716987236547
103001178,LYNDHURST ROAD,E,3,20,29,1.3033040994320206 103.88806880482987 1.3024467879891048 103.88812157587378,1.3033040994320206,103.88806880482987,1.3024467879891048,103.88812157587378
103001179,LYNDHURST ROAD,E,3,20,29,1.3024467879891048 103.88812157587378 1.3033040994320206 103.88806880482987,1.3024467879891048,103.88812157587378,1.3033040994320206,103.88806880482987
103001180,ORCHARD BOULEVARD,C,5,40,49,1.3026957990927432 103.82405852392625 1.302429931449246 103.82340946928127,1.3026957990927432,103.82405852392625,1.302429931449246,103.82340946928127
103001186,GRANGE ROAD,C,5,40,49,1.302429931449246 103.82340946928127 1.303054784356424 103.82344916460241,1.302429931449246,103.82340946928127,1.303054784356424,103.82344916460241
103001187,GRANGE ROAD,C,4,30,39,1.303054784356424 103.82344916460241 1.302429931449246 103.82340946928127,1.303054784356424,103.82344916460241,1.302429931449246,103.82340946928127
103001188,JALAN PINANG,E,3,20,29,1.303163123791825 103.8580933193693 1.3024251106240274 103.85872812577652,1.303163123791825,103.8580933193693,1.3024251106240274,103.85872812577652
103001194,TANGLIN HILL,E,3,20,29,1.3023244753572962 103.81556923519429 1.303289677502834 103.8156809896024,1.3023244753572962,103.81556923519429,1.303289677502834,103.8156809896024
103001195,TANGLIN HILL,E,2,10,19,1.303289677502834 103.8156809896024 1.3023244753572962 103.81556923519429,1.303289677502834,103.8156809896024,1.3023244753572962,103.81556923519429
103001198,ALBERT STREET,D,3,20,29,1.3023118710455295 103.85316975650862 1.3029486225222129 103.85235039535674,1.3023118710455295,103.85316975650862,1.3029486225222129,103.85235039535674
103001199,ALBERT STREET,D,4,30,39,1.3029486225222129 103.85235039535674 1.3023118710455295 103.85316975650862,1.3029486225222129,103.85235039535674,1.3023118710455295,103.85316975650862
103001200,PARLIAMENT PLACE,F,3,20,29,1.2891926275810617 103.85120581188629 1.2893271856836854 103.85153421166655,1.2891926275810617,103.85120581188629,1.2893271856836854,103.85153421166655
103001206,RANGOON LANE,E,5,40,49,1.3162715531513092 103.85325411434806 1.3165492139574482 103.85401877433466,1.3162715531513092,103.85325411434806,1.3165492139574482,103.85401877433466
103001207,RANGOON LANE,E,5,40,49,1.3165492139574482 103.85401877433466 1.3162715531513092 103.85325411434806,1.3165492139574482,103.85401877433466,1.3162715531513092,103.85325411434806
103001210,DRAYCOTT DRIVE,D,3,20,29,1.309788142655336 103.83177866474172 1.309632040452508 103.8321281642356,1.309788142655336,103.83177866474172,1.309632040452508,103.8321281642356
103001211,DRAYCOTT DRIVE,D,4,30,39,1.309632040452508 103.8321281642356 1.309788142655336 103.83177866474172,1.309632040452508,103.8321281642356,1.309788142655336,103.83177866474172
103001212,DRAYCOTT DRIVE,F,4,30,39,1.309788142655336 103.83177866474172 1.3096279339357806 103.83110989321554,1.309788142655336,103.83177866474172,1.3096279339357806,103.83110989321554
103001218,DRAYCOTT DRIVE,D,3,20,29,1.3096279339357806 103.83110989321554 1.309694857000047 103.83119447352243,1.3096279339357806,103.83110989321554,1.309694857000047,103.83119447352243
103001219,DRAYCOTT DRIVE,D,3,20,29,1.309694857000047 103.83119447352243 1.3096279339357806 103.83110989321554,1.309694857000047,103.83119447352243,1.3096279339357806,103.83110989321554
103001226,PADANG JERINGAU,D,4,30,39,1.3099051585628567 103.86554520014256 1.309253800591554 103.86611733337693,1.3099051585628567,103.86554520014256,1.309253800591554,103.86611733337693
103001227,PADANG JERINGAU,D,4,30,39,1.309253800591554 103.86611733337693 1.3099051585628567 103.86554520014256,1.309253800591554,103.86611733337693,1.3099051585628567,103.86554520014256
103001230,GUILLEMARD CRESCENT,E,2,10,19,1.309221657875194 103.88033745809436 1.3093222221148553 103.88087126937101,1.309221657875194,103.88033745809436,1.3093222221148553,103.88087126937101
